Month,state,district,demo_age_5_17,demo_age_17_,total_demo_updates,youth_update_share,adult_update_share,adult_update_dominance,youth_update_rate,state_avg_demo_updates,DUII
Mar-25,Jharkhand,Latehar,75,697,772,0.097150259,0.902849741,9.293333333,0.097150259,872.6969697,0.884614049
Aug-25,Himachal Pradesh,Kangra,134,1245,1379,0.097171864,0.902828136,9.291044776,0.097171864,430.3571429,3.204315353
Dec-25,Jammu and Kashmir,Anantnag,76,706,782,0.097186701,0.902813299,9.289473684,0.097186701,351.2173913,2.226541223
Mar-25,Assam,Charaideo,38,353,391,0.097186701,0.902813299,9.289473684,0.097186701,777.8648649,0.502658004
Feb-25,Kerala,Thiruvananthapuram,184,1709,1893,0.097200211,0.902799789,9.288043478,0.097200211,1644.866667,1.150853159
Jan-25,Maharashtra,Mumbai City,2191,20349,22540,0.097204969,0.902795031,9.287539936,0.097204969,24049.42,0.93723674
Dec-25,Chhattisgarh,Sukma,49,455,504,0.097222222,0.902777778,9.285714286,0.097222222,1259.666667,0.400105848
May-25,Rajasthan,Jodhpur,179,1662,1841,0.097229766,0.902770234,9.284916201,0.097229766,786.8043478,2.339844721
Jan-25,Rajasthan,Tonk,2990,27760,30750,0.097235772,0.902764228,9.284280936,0.097235772,35128.63043,0.875354365
Jan-25,Assam,Karimganj,703,6526,7229,0.097247199,0.902752801,9.283072546,0.097247199,7744.675676,0.933415459
Jul-25,Bihar,Arwal,39,362,401,0.097256858,0.902743142,9.282051282,0.097256858,1772.133333,0.226280942
Nov-25,Uttar Pradesh,Meerut,422,3916,4338,0.097279852,0.902720148,9.279620853,0.097279852,2412.809524,1.797904044
Jul-25,Rajasthan,Dungarpur,68,631,699,0.097281831,0.902718169,9.279411765,0.097281831,616.826087,1.133220554
Sep-25,Uttarakhand,Rudraprayag,18,167,185,0.097297297,0.902702703,9.277777778,0.097297297,597,0.309882747
May-25,Uttar Pradesh,Bara Banki,134,1243,1377,0.097312999,0.902687001,9.276119403,0.097312999,1718.883721,0.80110131
Jul-25,Uttar Pradesh,Prayagraj,58,538,596,0.097315436,0.902684564,9.275862069,0.097315436,1512.891566,0.393947599
Sep-25,Uttar Pradesh,Meerut,197,1827,2024,0.097332016,0.902667984,9.274111675,0.097332016,2058.060241,0.983450319
Feb-25,Assam,Nalbari,55,510,565,0.097345133,0.902654867,9.272727273,0.097345133,800.7297297,0.705606373
Dec-25,Telangana,Mancherial,118,1094,1212,0.097359736,0.902640264,9.271186441,0.097359736,1426.307692,0.849746521
Jul-25,Gujarat,Surat,439,4070,4509,0.097360834,0.902639166,9.271070615,0.097360834,612.1282051,7.366103967
Mar-25,Karnataka,Mandya,89,825,914,0.097374179,0.902625821,9.269662921,0.097374179,796.4038462,1.147658948
Mar-25,Telangana,Mulugu,26,241,267,0.097378277,0.902621723,9.269230769,0.097378277,979.2564103,0.272655861
Jun-25,Uttar Pradesh,Muzaffarnagar,439,4069,4508,0.097382431,0.902617569,9.268792711,0.097382431,2610.141176,1.727109645
Dec-25,Tamil Nadu,Ramanathapuram,134,1242,1376,0.097383721,0.902616279,9.268656716,0.097383721,1736.404762,0.792441964
Jul-25,Uttar Pradesh,Mirzapur,139,1288,1427,0.097407148,0.902592852,9.26618705,0.097407148,1512.891566,0.943226885
Jan-25,Bihar,Rohtas,2443,22636,25079,0.097412178,0.902587822,9.265656979,0.097412178,27246.78261,0.920438951
Aug-25,Chhattisgarh,Kanker,118,1093,1211,0.097440132,0.902559868,9.262711864,0.097440132,1632.435897,0.741836174
Sep-25,Madhya Pradesh,Anuppur,42,389,431,0.097447796,0.902552204,9.261904762,0.097447796,830.2333333,0.519131168
Apr-25,Uttar Pradesh,Firozabad,402,3723,4125,0.097454545,0.902545455,9.26119403,0.097454545,2522.05814,1.635568957
Dec-25,Delhi,Shahdara,23,213,236,0.097457627,0.902542373,9.260869565,0.097457627,1314.769231,0.179499181
Feb-25,Assam,Dhubri,269,2491,2760,0.097463768,0.902536232,9.260223048,0.097463768,800.7297297,3.446855908
May-25,Bihar,Buxar,162,1500,1662,0.097472924,0.902527076,9.259259259,0.097472924,2844.085106,0.584370698
Feb-25,Jharkhand,Bokaro,151,1398,1549,0.097482247,0.902517753,9.258278146,0.097482247,958.969697,1.615275232
Oct-25,Uttarakhand,Tehri Garhwal,90,833,923,0.097508126,0.902491874,9.255555556,0.097508126,698.8,1.320835718
Dec-25,Maharashtra,Mumbai Suburban,495,4581,5076,0.09751773,0.90248227,9.254545455,0.09751773,4660.72549,1.08910083
Mar-25,Chhattisgarh,Koriya,75,694,769,0.097529259,0.902470741,9.253333333,0.097529259,930.1794872,0.826722166
Oct-25,Assam,Dibrugarh,83,768,851,0.097532315,0.902467685,9.253012048,0.097532315,848.027027,1.003505753
Feb-25,Uttar Pradesh,Unnao,254,2350,2604,0.097542243,0.902457757,9.251968504,0.097542243,2152.535714,1.209736026
Jan-25,Punjab,Pathankot,696,6438,7134,0.097560976,0.902439024,9.25,0.097560976,15558.59259,0.458524764
Feb-25,Nagaland,Zunheboto,4,37,41,0.097560976,0.902439024,9.25,0.097560976,47.29411765,0.866915423
Feb-25,Madhya Pradesh,Narmadapuram,12,111,123,0.097560976,0.902439024,9.25,0.097560976,617.15,0.199303249
Oct-25,Madhya Pradesh,Shivpuri,144,1332,1476,0.097560976,0.902439024,9.25,0.097560976,992.5666667,1.487053766
Jan-25,Assam,Majuli,69,638,707,0.097595474,0.902404526,9.246376812,0.097595474,7744.675676,0.091288523
Jul-25,Bihar,Nawada,106,980,1086,0.097605893,0.902394107,9.245283019,0.097605893,1772.133333,0.612820706
Nov-25,Karnataka,Gulbarga,74,684,758,0.09762533,0.90237467,9.243243243,0.09762533,707.1346154,1.071931685
Jun-25,Assam,Golaghat,62,573,635,0.097637795,0.902362205,9.241935484,0.097637795,668.2972973,0.950175921
Jul-25,Uttar Pradesh,Pilibhit,134,1238,1372,0.097667638,0.902332362,9.23880597,0.097667638,1512.891566,0.906872661
Jan-25,Assam,Kamrup Metro,658,6078,6736,0.097684086,0.902315914,9.237082067,0.097684086,7744.675676,0.869758823
Nov-25,Assam,Goalpara,81,748,829,0.097708082,0.902291918,9.234567901,0.097708082,634.6486486,1.306234563
Jun-25,West Bengal,Jhargram,30,277,307,0.09771987,0.90228013,9.233333333,0.09771987,3288.702128,0.093349896
Aug-25,Gujarat,Banaskantha,202,1865,2067,0.097726173,0.902273827,9.232673267,0.097726173,1325.128205,1.559849071
Jul-25,Uttar Pradesh,Kheri,237,2188,2425,0.097731959,0.902268041,9.232067511,0.097731959,1512.891566,1.602890818
Apr-25,Himachal Pradesh,Hamirpur,26,240,266,0.097744361,0.902255639,9.230769231,0.097744361,298.2857143,0.891762452
Jan-25,Haryana,Sirsa,3067,28298,31365,0.097784154,0.902215846,9.226605804,0.097784154,30378.73913,1.032465497
Nov-25,Uttar Pradesh,Bara Banki,237,2186,2423,0.097812629,0.902187371,9.223628692,0.097812629,2412.809524,1.00422349
May-25,Assam,Karimganj,103,950,1053,0.097815764,0.902184236,9.223300971,0.097815764,729.9189189,1.442625986
May-25,Odisha,Cuttack,72,664,736,0.097826087,0.902173913,9.222222222,0.097826087,437.952381,1.680548005
Apr-25,Madhya Pradesh,Mauganj,9,83,92,0.097826087,0.902173913,9.222222222,0.097826087,952.5666667,0.096581167
May-25,Rajasthan,Sawai Madhopur,64,590,654,0.097859327,0.902140673,9.21875,0.097859327,786.8043478,0.831210455
Feb-25,Haryana,Palwal,96,885,981,0.097859327,0.902140673,9.21875,0.097859327,696.173913,1.409130652
Oct-25,Telangana,Rajanna Sircilla,23,212,235,0.09787234,0.90212766,9.217391304,0.09787234,782.6923077,0.3002457
Sep-25,Assam,Barpeta,166,1530,1696,0.097877358,0.902122642,9.21686747,0.097877358,600,2.826666667
Aug-25,Rajasthan,Udaipur,268,2470,2738,0.097881665,0.902118335,9.21641791,0.097881665,1336.577778,2.048515279
Jan-25,Chhattisgarh,Balod,3180,29303,32483,0.097897362,0.902102638,9.214779874,0.097897362,25886.46154,1.254825807
Dec-25,Uttar Pradesh,Bahraich,582,5363,5945,0.097897393,0.902102607,9.214776632,0.097897393,3541.011905,1.67889862
Nov-25,Telangana,Karimnagar,163,1502,1665,0.097897898,0.902102102,9.214723926,0.097897898,791.3333333,2.104043808
Mar-25,Assam,Dhemaji,56,516,572,0.097902098,0.902097902,9.214285714,0.097902098,777.8648649,0.735346235
Jul-25,Delhi,East Delhi,112,1032,1144,0.097902098,0.902097902,9.214285714,0.097902098,802.5384615,1.425476852
Jan-25,West Bengal,Purba Medinipur,3167,29177,32344,0.097916151,0.902083849,9.212819703,0.097916151,21813.04,1.482782776
Apr-25,Uttar Pradesh,Rampur,289,2662,2951,0.097932904,0.902067096,9.211072664,0.097932904,2522.05814,1.170076119
Jan-25,Uttar Pradesh,Bulandshahr,8185,75374,83559,0.097954739,0.902045261,9.208796579,0.097954739,38974.28571,2.143952056
Jun-25,Haryana,Jhajjar,91,838,929,0.09795479,0.90204521,9.208791209,0.09795479,909.6086957,1.021318293
Feb-25,Assam,Bongaigaon,82,755,837,0.097968937,0.902031063,9.207317073,0.097968937,800.7297297,1.04529652
Jan-25,Maharashtra,Thane,18416,169556,187972,0.097972038,0.902027962,9.206993918,0.097972038,24049.42,7.816072072
May-25,Chhattisgarh,Sakti,29,267,296,0.097972973,0.902027027,9.206896552,0.097972973,577.3333333,0.512702079
Mar-25,Andhra Pradesh,Bapatla,34,313,347,0.097982709,0.902017291,9.205882353,0.097982709,1409.733333,0.246145843
Jan-25,Punjab,Patiala,5823,53599,59422,0.097994009,0.902005991,9.204705478,0.097994009,15558.59259,3.819240053
Nov-25,Tripura,Dhalai,44,405,449,0.097995546,0.902004454,9.204545455,0.097995546,374.1111111,1.2001782
Aug-25,Haryana,Hisar,138,1270,1408,0.098011364,0.901988636,9.202898551,0.098011364,1053.130435,1.336966394
Mar-25,Uttar Pradesh,Banda,220,2024,2244,0.098039216,0.901960784,9.2,0.098039216,2185.702381,1.026672259
Sep-25,Madhya Pradesh,Pandhurna,5,46,51,0.098039216,0.901960784,9.2,0.098039216,830.2333333,0.061428514
Aug-25,Uttar Pradesh,Pilibhit,315,2898,3213,0.098039216,0.901960784,9.2,0.098039216,3635.788235,0.883714835
May-25,Karnataka,Bengaluru South,10,92,102,0.098039216,0.901960784,9.2,0.098039216,478.7692308,0.213046272
Jul-25,Sikkim,East Sikkim,5,46,51,0.098039216,0.901960784,9.2,0.098039216,25,2.04
Jul-25,Rajasthan,Jodhpur,120,1104,1224,0.098039216,0.901960784,9.2,0.098039216,616.826087,1.984351871
Sep-25,Telangana,Peddapalli,25,230,255,0.098039216,0.901960784,9.2,0.098039216,953.6153846,0.267403404
Mar-25,Gujarat,Ahmedabad,596,5483,6079,0.098042441,0.901957559,9.19966443,0.098042441,1137.230769,5.345441017
Feb-25,Bihar,Rohtas,307,2824,3131,0.098051741,0.901948259,9.198697068,0.098051741,3481.6,0.899299173
Aug-25,Madhya Pradesh,Jhabua,117,1076,1193,0.098072087,0.901927913,9.196581197,0.098072087,1074.35,1.11043887
Dec-25,Andhra Pradesh,Karimnagar,46,423,469,0.098081023,0.901918977,9.195652174,0.098081023,1187.4,0.39498063
Sep-25,Haryana,Jind,37,340,377,0.098143236,0.901856764,9.189189189,0.098143236,592.9130435,0.635843661
Jan-25,Kerala,Kannur,868,7976,8844,0.098145635,0.901854365,9.188940092,0.098145635,8283.8,1.067625969
Jan-25,Assam,Dhubri,2244,20619,22863,0.098149849,0.901850151,9.188502674,0.098149849,7744.675676,2.952092632
Nov-25,Uttar Pradesh,Moradabad,306,2810,3116,0.098202824,0.901797176,9.183006536,0.098202824,2412.809524,1.291440526
Nov-25,Rajasthan,Kota,182,1671,1853,0.098219104,0.901780896,9.181318681,0.098219104,1179.413043,1.571120491
Sep-25,Karnataka,Mysuru,72,661,733,0.098226467,0.901773533,9.180555556,0.098226467,677.4,1.082078536
Nov-25,Gujarat,Porbandar,39,358,397,0.098236776,0.901763224,9.179487179,0.098236776,1114.538462,0.356201256
Apr-25,Tripura,South Tripura,67,615,682,0.098240469,0.901759531,9.179104478,0.098240469,527.3333333,1.293299621
Aug-25,Uttar Pradesh,Banda,305,2799,3104,0.098260309,0.901739691,9.17704918,0.098260309,3635.788235,0.853735091
Sep-25,Assam,Marigaon,113,1037,1150,0.09826087,0.90173913,9.17699115,0.09826087,600,1.916666667
Oct-25,Telangana,Suryapet,103,945,1048,0.098282443,0.901717557,9.174757282,0.098282443,782.6923077,1.338968059
Apr-25,Jharkhand,Pakur,63,578,641,0.098283931,0.901716069,9.174603175,0.098283931,1106.272727,0.579423124
Oct-25,Andhra Pradesh,Guntur,209,1917,2126,0.098306679,0.901693321,9.172248804,0.098306679,910.0222222,2.336206686
Oct-25,Odisha,Anugul,6,55,61,0.098360656,0.901639344,9.166666667,0.098360656,678.9767442,0.089841074
Nov-25,Mizoram,Lunglei,18,165,183,0.098360656,0.901639344,9.166666667,0.098360656,74.66666667,2.450892857
May-25,West Bengal,Alipurduar,18,165,183,0.098360656,0.901639344,9.166666667,0.098360656,1941.363636,0.094263638
Mar-25,Uttar Pradesh,Sambhal,176,1613,1789,0.098378983,0.901621017,9.164772727,0.098378983,2185.702381,0.81850119
Dec-25,Gujarat,Mahesana,153,1402,1555,0.098392283,0.901607717,9.163398693,0.098392283,1323.948718,1.174516791
Jun-25,Uttar Pradesh,Meerut,403,3691,4094,0.098436737,0.901563263,9.158808933,0.098436737,2610.141176,1.568497535
Apr-25,Rajasthan,Dungarpur,114,1044,1158,0.098445596,0.901554404,9.157894737,0.098445596,1144.021739,1.012218527
Dec-25,Madhya Pradesh,Jhabua,129,1181,1310,0.098473282,0.901526718,9.15503876,0.098473282,1017.816667,1.287068726
Apr-25,Assam,Karimganj,162,1483,1645,0.098480243,0.901519757,9.154320988,0.098480243,908,1.811674009
Sep-25,Telangana,Mulugu,26,238,264,0.098484848,0.901515152,9.153846154,0.098484848,953.6153846,0.276841171
Mar-25,Rajasthan,Jalor,124,1135,1259,0.098490866,0.901509134,9.153225806,0.098490866,1241.695652,1.013936062
Feb-25,West Bengal,Cooch Behar,439,4018,4457,0.098496747,0.901503253,9.15261959,0.098496747,3096.586957,1.439326608
Oct-25,Telangana,Karimnagar,183,1674,1857,0.098546042,0.901453958,9.147540984,0.098546042,782.6923077,2.372579853
Nov-25,Rajasthan,Dungarpur,143,1308,1451,0.098552722,0.901447278,9.146853147,0.098552722,1179.413043,1.23027298
Mar-25,Bihar,Darbhanga,490,4481,4971,0.098571716,0.901428284,9.144897959,0.098571716,3233.382979,1.537399075
Jan-25,Rajasthan,Karauli,2887,26396,29283,0.098589625,0.901410375,9.143055074,0.098589625,35128.63043,0.833593557
Jul-25,Punjab,Shaheed Bhagat Singh Nagar,14,128,142,0.098591549,0.901408451,9.142857143,0.098591549,383.0740741,0.370685488
Mar-25,Gujarat,Gandhinagar,120,1097,1217,0.098603122,0.901396878,9.141666667,0.098603122,1137.230769,1.070143398
Mar-25,Gujarat,Sabarkantha,128,1170,1298,0.098613251,0.901386749,9.140625,0.098613251,1137.230769,1.141369048
Dec-25,Uttar Pradesh,Aligarh,771,7044,7815,0.09865643,0.90134357,9.13618677,0.09865643,3541.011905,2.206996251
Nov-25,Uttar Pradesh,Varanasi,457,4175,4632,0.098661485,0.901338515,9.135667396,0.098661485,2412.809524,1.919753696
Aug-25,Uttar Pradesh,Kasganj,237,2165,2402,0.098667777,0.901332223,9.135021097,0.098667777,3635.788235,0.660654539
Mar-25,Uttar Pradesh,Budaun,415,3789,4204,0.098715509,0.901284491,9.130120482,0.098715509,2185.702381,1.923409169
Oct-25,West Bengal,Paschim Bardhaman,55,502,557,0.098743268,0.901256732,9.127272727,0.098743268,3190.674419,0.174571243
Aug-25,Karnataka,Chamarajanagar,8,73,81,0.098765432,0.901234568,9.125,0.098765432,1028.730769,0.078737802
Nov-25,Meghalaya,South West Khasi Hills,8,73,81,0.098765432,0.901234568,9.125,0.098765432,171.2307692,0.473045822
Aug-25,Assam,Nalbari,96,876,972,0.098765432,0.901234568,9.125,0.098765432,1017.135135,0.955625233
Dec-25,Bihar,Buxar,171,1560,1731,0.098786828,0.901213172,9.122807018,0.098786828,2833.914894,0.610815803
Jan-25,Meghalaya,Ri Bhoi,359,3274,3633,0.098816405,0.901183595,9.119777159,0.098816405,3424,1.06103972
Feb-25,Bihar,Bhagalpur,451,4113,4564,0.098816827,0.901183173,9.119733925,0.098816827,3481.6,1.310891544
Apr-25,Uttar Pradesh,Sonbhadra,252,2298,2550,0.098823529,0.901176471,9.119047619,0.098823529,2522.05814,1.011078991
Aug-25,Haryana,Jind,85,775,860,0.098837209,0.901162791,9.117647059,0.098837209,1053.130435,0.816612996
May-25,Uttar Pradesh,Jhansi,154,1404,1558,0.098844673,0.901155327,9.116883117,0.098844673,1718.883721,0.906402208
Oct-25,Karnataka,Tumakuru,60,547,607,0.098846787,0.901153213,9.116666667,0.098846787,709.5192308,0.855508877
Dec-25,West Bengal,Cooch Behar,446,4066,4512,0.098847518,0.901152482,9.116591928,0.098847518,3227.456522,1.39800489
Apr-25,West Bengal,Purba Medinipur,288,2625,2913,0.098867147,0.901132853,9.114583333,0.098867147,3011.52381,0.9672844
Jan-25,Uttar Pradesh,Bhadohi,633,5769,6402,0.098875351,0.901124649,9.113744076,0.098875351,38974.28571,0.164262151
Jan-25,Maharashtra,Nagpur,4949,45099,50048,0.09888507,0.90111493,9.112750051,0.09888507,24049.42,2.081048108
Apr-25,Gujarat,Bharuch,109,993,1102,0.098911071,0.901088929,9.110091743,0.098911071,1195.102564,0.922096591
Dec-25,Kerala,Idukki,65,592,657,0.098934551,0.901065449,9.107692308,0.098934551,1991.733333,0.329863436
Feb-25,Jharkhand,Gumla,121,1102,1223,0.09893704,0.90106296,9.107438017,0.09893704,958.969697,1.275327056
Mar-25,Assam,Karbi Anglong,66,601,667,0.098950525,0.901049475,9.106060606,0.098950525,777.8648649,0.857475418
May-25,Rajasthan,Udaipur,163,1484,1647,0.09896782,0.90103218,9.104294479,0.09896782,786.8043478,2.093277706
May-25,Telangana,Warangal Rural,39,355,394,0.098984772,0.901015228,9.102564103,0.098984772,850.6666667,0.463166144
Mar-25,Telangana,Suryapet,117,1065,1182,0.098984772,0.901015228,9.102564103,0.098984772,979.2564103,1.207038307
Jul-25,Uttar Pradesh,Meerut,234,2130,2364,0.098984772,0.901015228,9.102564103,0.098984772,1512.891566,1.562570678
Sep-25,Rajasthan,Baran,108,983,1091,0.098991751,0.901008249,9.101851852,0.098991751,799.0434783,1.365382523
Nov-25,Jammu and Kashmir,Srinagar,79,719,798,0.098997494,0.901002506,9.101265823,0.098997494,289.2608696,2.758755449
Jul-25,Odisha,Sundargarh,10,91,101,0.099009901,0.900990099,9.1,0.099009901,317.2142857,0.318396757
Apr-25,Mizoram,Champhai,10,91,101,0.099009901,0.900990099,9.1,0.099009901,72.33333333,1.396313364
Feb-25,Karnataka,Chitradurga,101,919,1020,0.099019608,0.900980392,9.099009901,0.099019608,724.3137255,1.408229561
Oct-25,Kerala,Kozhikode,278,2529,2807,0.099038119,0.900961881,9.097122302,0.099038119,1652.6,1.698535641
Jan-25,Chhattisgarh,Kabeerdham,1642,14935,16577,0.099052905,0.900947095,9.095615104,0.099052905,25886.46154,0.640373346
Aug-25,Uttar Pradesh,Aligarh,503,4575,5078,0.099054746,0.900945254,9.095427435,0.099054746,3635.788235,1.396671003
Sep-25,Tamil Nadu,Chengalpattu,21,191,212,0.099056604,0.900943396,9.095238095,0.099056604,964.1463415,0.219883633
May-25,Rajasthan,Hanumangarh,86,782,868,0.099078341,0.900921659,9.093023256,0.099078341,786.8043478,1.103196751
Oct-25,Rajasthan,Baran,133,1209,1342,0.099105812,0.900894188,9.090225564,0.099105812,1032.26087,1.300058967
May-25,Jammu and Kashmir,Srinagar,67,609,676,0.099112426,0.900887574,9.089552239,0.099112426,234.826087,2.878726162
Feb-25,Rajasthan,Dungarpur,136,1236,1372,0.099125364,0.900874636,9.088235294,0.099125364,812.0217391,1.689609938
Aug-25,Gujarat,Patan,81,736,817,0.099143207,0.900856793,9.086419753,0.099143207,1325.128205,0.616544118
Jan-25,Tamil Nadu,Sivaganga,776,7051,7827,0.099143989,0.900856011,9.086340206,0.099143989,16103.64286,0.486039095
Apr-25,Rajasthan,Baran,139,1263,1402,0.09914408,0.90085592,9.086330935,0.09914408,1144.021739,1.225501188
Aug-25,Madhya Pradesh,Umaria,48,436,484,0.099173554,0.900826446,9.083333333,0.099173554,1074.35,0.450504956
Apr-25,Karnataka,Chitradurga,132,1199,1331,0.099173554,0.900826446,9.083333333,0.099173554,860.6730769,1.546464082
May-25,Karnataka,Mysuru,49,445,494,0.099190283,0.900809717,9.081632653,0.099190283,478.7692308,1.031812339
Oct-25,Telangana,Wanaparthy,63,572,635,0.099212598,0.900787402,9.079365079,0.099212598,782.6923077,0.811302211
May-25,Tripura,West Tripura,114,1035,1149,0.09921671,0.90078329,9.078947368,0.09921671,327.2222222,3.511375212
Oct-25,Manipur,Thoubal,232,2106,2338,0.099230111,0.900769889,9.077586207,0.099230111,1049.166667,2.228435266
Mar-25,Mizoram,Champhai,13,118,131,0.099236641,0.900763359,9.076923077,0.099236641,92.27272727,1.419704433
Jul-25,Jharkhand,Bokaro,79,717,796,0.099246231,0.900753769,9.075949367,0.099246231,474.6060606,1.677180437
May-25,Rajasthan,Baran,106,962,1068,0.099250936,0.900749064,9.075471698,0.099250936,786.8043478,1.35738955
Sep-25,Chhattisgarh,Balod,93,844,937,0.099252935,0.900747065,9.075268817,0.099252935,935.3589744,1.001754434
Jun-25,Karnataka,Bangalore,181,1642,1823,0.09928689,0.90071311,9.071823204,0.09928689,756.5849057,2.409511459
May-25,Telangana,Peddapalli,28,254,282,0.09929078,0.90070922,9.071428571,0.09929078,850.6666667,0.331504702
Jul-25,Maharashtra,Chhatrapati Sambhajinagar,42,381,423,0.09929078,0.90070922,9.071428571,0.09929078,2690.72549,0.157206672
Oct-25,Arunachal Pradesh,Changlang,14,127,141,0.09929078,0.90070922,9.071428571,0.09929078,48.375,2.914728682
Jan-25,Uttar Pradesh,Baghpat,2019,18314,20333,0.09929671,0.90070329,9.070827142,0.09929671,38974.28571,0.521702954
Mar-25,Maharashtra,Mumbai Suburban,564,5114,5678,0.09933075,0.90066925,9.067375887,0.09933075,3640.86,1.559521651
Jun-25,Rajasthan,Banswara,153,1387,1540,0.099350649,0.900649351,9.065359477,0.099350649,856.1956522,1.79865431
Apr-25,Karnataka,Ramanagar,77,698,775,0.099354839,0.900645161,9.064935065,0.099354839,860.6730769,0.900458049
Jan-25,Andhra Pradesh,West Godavari,5732,51955,57687,0.099363808,0.900636192,9.064026518,0.099363808,22252.75556,2.592353107
Feb-25,Odisha,Jajapur,47,426,473,0.099365751,0.900634249,9.063829787,0.099365751,445.5813953,1.061534447
Dec-25,Jharkhand,Lohardaga,63,571,634,0.099369085,0.900630915,9.063492063,0.099369085,1310.909091,0.483633842
Nov-25,Gujarat,Vadodara,294,2664,2958,0.099391481,0.900608519,9.06122449,0.099391481,1114.538462,2.654013389
Feb-25,Telangana,Warangal Urban,34,308,342,0.099415205,0.900584795,9.058823529,0.099415205,1181.25641,0.289522238
Oct-25,Assam,Karbi Anglong,68,616,684,0.099415205,0.900584795,9.058823529,0.099415205,848.027027,0.806578067
Jul-25,Haryana,Sirsa,52,471,523,0.099426386,0.900573614,9.057692308,0.099426386,503.4782609,1.038773748
Dec-25,Uttarakhand,Udham Singh Nagar,210,1902,2112,0.099431818,0.900568182,9.057142857,0.099431818,772.1333333,2.735278881
Oct-25,Uttar Pradesh,Kanpur Nagar,436,3948,4384,0.099452555,0.900547445,9.055045872,0.099452555,2560.870588,1.711917822
Jan-25,Maharashtra,Nandurbar,1616,14631,16247,0.099464517,0.900535483,9.053836634,0.099464517,24049.42,0.675567228
Aug-25,Telangana,Jangoan,56,507,563,0.09946714,0.90053286,9.053571429,0.09946714,1379.384615,0.408153023
Oct-25,Gujarat,Porbandar,38,344,382,0.09947644,0.90052356,9.052631579,0.09947644,1051.538462,0.363277249
Nov-25,Haryana,Mewat,95,860,955,0.09947644,0.90052356,9.052631579,0.09947644,800.1304348,1.193555399
Mar-25,Assam,Bongaigaon,77,697,774,0.099483204,0.900516796,9.051948052,0.099483204,777.8648649,0.995031444
Sep-25,Maharashtra,Jalna,116,1050,1166,0.09948542,0.90051458,9.051724138,0.09948542,1521.862745,0.766166334
Jul-25,Madhya Pradesh,East Nimar,20,181,201,0.099502488,0.900497512,9.05,0.099502488,563.3833333,0.356773067
Jul-25,Uttar Pradesh,Hapur,82,742,824,0.099514563,0.900485437,9.048780488,0.099514563,1512.891566,0.544652385
Mar-25,Chhattisgarh,Rajnandgaon,165,1493,1658,0.099517491,0.900482509,9.048484848,0.099517491,930.1794872,1.782451691
Oct-25,Assam,Hojai,83,751,834,0.099520384,0.900479616,9.048192771,0.099520384,848.027027,0.983459222
Nov-25,Madhya Pradesh,Khargone,89,805,894,0.099552573,0.900447427,9.04494382,0.099552573,929.8166667,0.961479862
Jan-25,Uttar Pradesh,Shamli,3440,31108,34548,0.099571611,0.900428389,9.043023256,0.099571611,38974.28571,0.886430614
Feb-25,Telangana,Jagitial,49,443,492,0.099593496,0.900406504,9.040816327,0.099593496,1181.25641,0.416505676
Nov-25,Andhra Pradesh,N. T. R,75,678,753,0.099601594,0.900398406,9.04,0.099601594,1218.622222,0.617910938
Apr-25,Uttar Pradesh,Bahraich,405,3661,4066,0.099606493,0.900393507,9.039506173,0.099606493,2522.05814,1.612175364
Apr-25,Jharkhand,Koderma,52,470,522,0.099616858,0.900383142,9.038461538,0.099616858,1106.272727,0.471854713
Apr-25,Andhra Pradesh,Hyderabad,142,1283,1425,0.099649123,0.900350877,9.035211268,0.099649123,1391.733333,1.023903047
Nov-25,Haryana,Palwal,114,1030,1144,0.09965035,0.90034965,9.035087719,0.09965035,800.1304348,1.429766886
May-25,Uttarakhand,Pauri Garhwal,30,271,301,0.099667774,0.900332226,9.033333333,0.099667774,425.6666667,0.707126077
Oct-25,Uttar Pradesh,Sonbhadra,151,1364,1515,0.099669967,0.900330033,9.033112583,0.099669967,2560.870588,0.591595689
Nov-25,West Bengal,Malda,587,5302,5889,0.099677365,0.900322635,9.032367973,0.099677365,2751.222222,2.140503211
Jan-25,Uttarakhand,Uttarkashi,327,2953,3280,0.099695122,0.900304878,9.03058104,0.099695122,15376.46667,0.213312985
Oct-25,Jharkhand,Latehar,106,957,1063,0.09971778,0.90028222,9.028301887,0.09971778,1203.575758,0.883201571
Aug-25,Haryana,Ambala,108,975,1083,0.099722992,0.900277008,9.027777778,0.099722992,1053.130435,1.028362646
Nov-25,Rajasthan,Bhilwara,182,1643,1825,0.099726027,0.900273973,9.027472527,0.099726027,1179.413043,1.547379868
Oct-25,Chhattisgarh,Raipur,225,2031,2256,0.099734043,0.900265957,9.026666667,0.099734043,1136.666667,1.984750733
Sep-25,Himachal Pradesh,Una,39,352,391,0.099744246,0.900255754,9.025641026,0.099744246,308,1.269480519
May-25,Assam,Marigaon,120,1083,1203,0.099750623,0.900249377,9.025,0.099750623,729.9189189,1.648128263
Jul-25,Rajasthan,Sirohi,44,397,441,0.099773243,0.900226757,9.022727273,0.099773243,616.826087,0.714950307
Feb-25,Uttar Pradesh,Gautam Buddha Nagar,176,1588,1764,0.099773243,0.900226757,9.022727273,0.099773243,2152.535714,0.819498598
May-25,West Bengal,Cooch Behar,221,1994,2215,0.099774266,0.900225734,9.022624434,0.099774266,1941.363636,1.140950597
Jan-25,Uttar Pradesh,Agra,5269,47537,52806,0.099780328,0.900219672,9.022015563,0.099780328,38974.28571,1.354893336
