state,district,month,bio_age_5_17,bio_age_17_plus,total_bio_updates,child_to_adult_ratio,child_bio_share,Bio_Stress_Index
Telangana,Warangal Rural,2025-10,488,323,811,1.5108359133126934,0.6017262638717632,0.15868521581396527
Telangana,Warangal Rural,2025-11,659,372,1031,1.771505376344086,0.6391852570320078,0.20173176017780295
Telangana,Warangal Rural,2025-12,685,282,967,2.4290780141843973,0.7083764219234746,0.1892091290901411
Telangana,Warangal Urban,2025-03,261,492,753,0.5304878048780488,0.3466135458167331,0.14733658139077171
Telangana,Warangal Urban,2025-04,278,416,694,0.6682692307692307,0.40057636887608067,0.13579228085683342
Telangana,Warangal Urban,2025-05,517,446,963,1.1591928251121075,0.5368639667705088,0.18842646464716223
Telangana,Warangal Urban,2025-06,492,518,1010,0.9498069498069498,0.4871287128712871,0.1976227718521639
Telangana,Warangal Urban,2025-07,469,732,1201,0.6407103825136612,0.39050791007493757,0.2349949990044048
Telangana,Warangal Urban,2025-09,496,432,928,1.1481481481481481,0.5344827586206896,0.18157815077109712
Telangana,Warangal Urban,2025-10,504,283,787,1.7809187279151943,0.6404066073697586,0.15398922915609206
Telangana,Warangal Urban,2025-11,741,317,1058,2.3375394321766563,0.7003780718336484,0.2070147451679103
Telangana,Warangal Urban,2025-12,885,304,1189,2.911184210526316,0.744322960470984,0.2326470056754682
Telangana,Yadadri.,2025-03,316,708,1024,0.4463276836158192,0.30859375,0.20036209740258995
Telangana,Yadadri.,2025-04,320,628,948,0.5095541401273885,0.33755274261603374,0.18549147298599147
Telangana,Yadadri.,2025-05,470,541,1011,0.8687615526802218,0.4648862512363996,0.19781843796290863
Telangana,Yadadri.,2025-06,658,875,1533,0.752,0.4292237442922374,0.29995614777165075
Telangana,Yadadri.,2025-07,617,1074,1691,0.574487895716946,0.3648728562980485,0.330871393269316
Telangana,Yadadri.,2025-09,624,569,1193,1.0966608084358525,0.5230511316010059,0.23342967011844706
Telangana,Yadadri.,2025-10,986,525,1511,1.878095238095238,0.6525479814692257,0.29565149333526697
Telangana,Yadadri.,2025-11,1529,464,1993,3.2952586206896552,0.7671851480180633,0.3899625587142205
Telangana,Yadadri.,2025-12,1327,443,1770,2.99548532731377,0.7497175141242938,0.34632901601814864
Tripura,Dhalai,2025-03,4853,2723,7576,1.7822254865956666,0.6405755015839493,2.1004466807003133
Tripura,Dhalai,2025-04,4161,2012,6173,2.0680914512922466,0.6740644743236676,1.7114648046413719
Tripura,Dhalai,2025-05,2319,1577,3896,1.4705136334812936,0.5952258726899384,1.0801663500539098
Tripura,Dhalai,2025-06,2753,1880,4633,1.4643617021276596,0.5942154111806605,1.2844996662730401
Tripura,Dhalai,2025-07,1927,2054,3981,0.9381694255111976,0.484049233860839,1.103732607691123
Tripura,Dhalai,2025-09,751,987,1738,0.7608915906788247,0.43210586881472957,0.481860656158546
Tripura,Dhalai,2025-10,1023,878,1901,1.1651480637813212,0.5381378221988428,0.5270524208040253
Tripura,Dhalai,2025-11,1440,991,2431,1.4530776992936427,0.5923488276429453,0.6739949684242953
Tripura,Dhalai,2025-12,1716,923,2639,1.8591549295774648,0.6502463054187192,0.7316629871130051
Tripura,Dhalai  *,2025-03,30,72,102,0.4166666666666667,0.29411764705882354,0.02827950916465575
Tripura,Dhalai  *,2025-04,41,90,131,0.45555555555555555,0.31297709923664124,0.03631976177029317
Tripura,Dhalai  *,2025-05,15,46,61,0.32608695652173914,0.2459016393442623,0.016912255480823535
Tripura,Dhalai  *,2025-06,39,40,79,0.975,0.4936708860759494,0.021902757098115726
Tripura,Dhalai  *,2025-07,11,53,64,0.20754716981132076,0.171875,0.017744005750372233
Tripura,Dhalai  *,2025-09,12,31,43,0.3870967741935484,0.27906976744186046,0.011921753863531346
Tripura,Dhalai  *,2025-10,13,40,53,0.325,0.24528301886792453,0.014694254762027006
Tripura,Dhalai  *,2025-11,17,37,54,0.4594594594594595,0.3148148148148148,0.014971504851876573
Tripura,Dhalai  *,2025-12,19,41,60,0.4634146341463415,0.31666666666666665,0.01663500539097397
Tripura,Gomati,2025-03,2597,579,3176,4.485319516407599,0.8176952141057935,0.8805462853622221
Tripura,Gomati,2025-04,2197,399,2596,5.506265664160401,0.8463020030816641,0.7197412332494738
Tripura,Gomati,2025-05,998,306,1304,3.261437908496732,0.7653374233128835,0.36153411716383427
Tripura,Gomati,2025-06,990,323,1313,3.065015479876161,0.753998476770754,0.36402936797248037
Tripura,Gomati,2025-07,850,369,1219,2.303523035230352,0.6972928630024611,0.3379678595266212
Tripura,Gomati,2025-09,341,166,507,2.0542168674698793,0.6725838264299803,0.14056579555373006
Tripura,Gomati,2025-10,433,204,637,2.122549019607843,0.6797488226059655,0.17660830723417364
Tripura,Gomati,2025-11,2092,314,2406,6.662420382165605,0.8694929343308395,0.6670637161780562
Tripura,Gomati,2025-12,1259,285,1544,4.417543859649123,0.8154145077720207,0.42807413872773015
Tripura,Khowai,2025-03,1656,412,2068,4.019417475728155,0.8007736943907157,0.5733531858089028
Tripura,Khowai,2025-04,1226,266,1492,4.609022556390977,0.82171581769437,0.4136571340555527
Tripura,Khowai,2025-05,683,266,949,2.5676691729323307,0.7197049525816649,0.2631103352672383
Tripura,Khowai,2025-06,716,264,980,2.712121212121212,0.7306122448979592,0.2717050880525748
Tripura,Khowai,2025-07,616,292,908,2.1095890410958904,0.6784140969162996,0.2517430815834061
Tripura,Khowai,2025-09,187,129,316,1.449612403100775,0.5917721518987342,0.0876110283924629
Tripura,Khowai,2025-10,226,153,379,1.477124183006536,0.5963060686015831,0.10507778405298558
Tripura,Khowai,2025-11,505,162,667,3.117283950617284,0.7571214392803598,0.18492580992966062
Tripura,Khowai,2025-12,1214,193,1407,6.290155440414508,0.8628287135749823,0.3900908764183396
Tripura,North Tripura,2025-03,5036,4245,9281,1.1863368669022378,0.5426139424630967,2.5731580838938237
Tripura,North Tripura,2025-04,3373,3177,6550,1.0616934214667926,0.5149618320610687,1.8159880885146584
Tripura,North Tripura,2025-05,1636,2476,4112,0.6607431340872375,0.3978599221789883,1.140052369461416
Tripura,North Tripura,2025-06,2591,2807,5398,0.9230495190594942,0.4799925898480919,1.4965959850079582
Tripura,North Tripura,2025-07,2731,3345,6076,0.8164424514200299,0.4494733377221857,1.684571545925964
Tripura,North Tripura,2025-09,1030,1878,2908,0.5484558040468583,0.35419532324621733,0.8062432612825384
Tripura,North Tripura,2025-10,958,1718,2676,0.5576251455180442,0.3579970104633782,0.741921240437439
Tripura,North Tripura,2025-11,3206,2293,5499,1.3981683384212822,0.5830150936533915,1.5245982440827643
Tripura,North Tripura,2025-12,2616,2382,4998,1.0982367758186398,0.5234093637454982,1.3856959490681318
Tripura,Sepahijala,2025-03,2920,1028,3948,2.840466926070039,0.7396149949341438,1.0945833547260873
Tripura,Sepahijala,2025-04,2527,838,3365,3.015513126491647,0.7509658246656761,0.9329465523437901
Tripura,Sepahijala,2025-05,1374,668,2042,2.05688622754491,0.672869735553379,0.5661446834728141
Tripura,Sepahijala,2025-06,2078,804,2882,2.584577114427861,0.721027064538515,0.7990347589464497
Tripura,Sepahijala,2025-07,1255,720,1975,1.7430555555555556,0.6354430379746835,0.5475689274528932
Tripura,Sepahijala,2025-09,508,361,869,1.407202216066482,0.5845799769850403,0.240930328079273
Tripura,Sepahijala,2025-10,811,335,1146,2.4208955223880597,0.7076788830715532,0.3177286029676028
Tripura,Sepahijala,2025-11,1145,565,1710,2.0265486725663715,0.6695906432748538,0.47409765364275813
Tripura,Sepahijala,2025-12,1138,550,1688,2.069090909090909,0.6741706161137441,0.4679981516660677
Tripura,South Tripura,2025-03,5021,7128,12149,0.7044051627384961,0.4132850440365462,3.3683113415823795
Tripura,South Tripura,2025-04,4189,4698,8887,0.8916560238399319,0.47136266456622034,2.4639215484930945
Tripura,South Tripura,2025-05,2200,3539,5739,0.6216445323537723,0.3833420456525527,1.5911382656466602
Tripura,South Tripura,2025-06,2215,3858,6073,0.5741316744427164,0.3647291289313354,1.6837397956564153
Tripura,South Tripura,2025-07,1679,3621,5300,0.4636840651753659,0.3167924528301887,1.4694254762027006
Tripura,South Tripura,2025-09,895,2285,3180,0.3916849015317287,0.28144654088050314,0.8816552857216204
Tripura,South Tripura,2025-10,1553,2605,4158,0.5961612284069098,0.3734968734968735,1.1528058735944962
Tripura,South Tripura,2025-11,2964,3699,6663,0.8012976480129764,0.444844664565511,1.8473173486676593
Tripura,South Tripura,2025-12,2167,3240,5407,0.6688271604938272,0.4007767708525985,1.4990912358166042
Tripura,Unakoti,2025-03,3288,565,3853,5.819469026548672,0.8533610173890475,1.0682445961903784
Tripura,Unakoti,2025-04,3375,495,3870,6.818181818181818,0.872093023255814,1.072957847717821
Tripura,Unakoti,2025-05,1228,372,1600,3.3010752688172045,0.7675,0.44360014375930584
Tripura,Unakoti,2025-06,680,560,1240,1.2142857142857142,0.5483870967741935,0.34379011141346205
Tripura,Unakoti,2025-07,586,537,1123,1.091247672253259,0.5218165627782725,0.3113518509010628
Tripura,Unakoti,2025-09,378,422,800,0.8957345971563981,0.4725,0.22180007187965292
Tripura,Unakoti,2025-10,228,269,497,0.8475836431226765,0.45875251509054327,0.13779329465523438
Tripura,Unakoti,2025-11,663,344,1007,1.927325581395349,0.6583912611717975,0.2791908404785131
Tripura,Unakoti,2025-12,1273,470,1743,2.7085106382978723,0.7303499713138267,0.48324690660779385
Tripura,West Tripura,2025-03,8314,11372,19686,0.7310939148786493,0.42233059026719494,5.45794526877856
Tripura,West Tripura,2025-04,6514,8037,14551,0.81050143088217,0.4476668270221978,4.034266057401037
Tripura,West Tripura,2025-05,3376,6890,10266,0.4899854862119013,0.32885252289109684,2.8462494223956463
Tripura,West Tripura,2025-06,3468,6427,9895,0.5395985685389761,0.3504800404244568,2.743389639061457
Tripura,West Tripura,2025-07,3150,6871,10021,0.45844855188473294,0.3143398862388983,2.7783231503825023
Tripura,West Tripura,2025-09,1429,3634,5063,0.3932305998899285,0.28224372901441835,1.4037172049083535
Tripura,West Tripura,2025-10,1955,3537,5492,0.5527283008199039,0.35597232337946105,1.5226574934538173
Tripura,West Tripura,2025-11,3669,4961,8630,0.739568635355775,0.42514484356894555,2.392668275401756
Tripura,West Tripura,2025-12,4219,4437,8656,0.9508677034032004,0.48740757855822553,2.3998767777378447
Uttar Pradesh,Agra,2025-03,15175,9350,24525,1.6229946524064172,0.6187563710499491,1.905105956679737
Uttar Pradesh,Agra,2025-04,23587,9962,33549,2.3676972495482835,0.703061194074339,2.6060917325442814
Uttar Pradesh,Agra,2025-05,19333,9245,28578,2.09118442401298,0.6764994051368185,2.2199436505603884
Uttar Pradesh,Agra,2025-06,12660,8413,21073,1.5048139783668133,0.600768756228349,1.6369540397599225
Uttar Pradesh,Agra,2025-07,25297,14465,39762,1.7488420324922227,0.6362104521905336,3.088718574903148
Uttar Pradesh,Agra,2025-09,16171,6333,22504,2.5534501815885045,0.7185833629576964,1.7481143506267403
Uttar Pradesh,Agra,2025-10,8108,4302,12410,1.8847047884704788,0.6533440773569702,0.9640108021364133
Uttar Pradesh,Agra,2025-11,16983,9897,26880,1.7159745377387088,0.6318080357142857,2.0880427366177914
Uttar Pradesh,Agra,2025-12,14994,10773,25767,1.391812865497076,0.5819070904645477,2.001584717054711
Uttar Pradesh,Aligarh,2025-03,17052,5512,22564,3.0936139332365746,0.7557170714412338,1.7527751603066906
Uttar Pradesh,Aligarh,2025-04,21555,5911,27466,3.646591101336491,0.7847884657394597,2.1335633111586403
Uttar Pradesh,Aligarh,2025-05,19473,5828,25301,3.3412834591626632,0.7696533733844512,1.9653857618737625
Uttar Pradesh,Aligarh,2025-06,13950,6185,20135,2.255456750202102,0.6928234417680655,1.5640900484300309
Uttar Pradesh,Aligarh,2025-07,20477,9025,29502,2.2689196675900276,0.6940885363704156,2.291720119631625
Uttar Pradesh,Aligarh,2025-09,14509,4582,19091,3.166521169794849,0.7599916190875281,1.4829919599988934
Uttar Pradesh,Aligarh,2025-10,7209,3529,10738,2.042788325304619,0.6713540696591545,0.8341295723884614
Uttar Pradesh,Aligarh,2025-11,15128,6911,22039,2.188974099262046,0.6864195290167431,1.7119930756071244
Uttar Pradesh,Aligarh,2025-12,14807,7857,22664,1.8845615374824998,0.6533268619837628,1.7605431764399413
Uttar Pradesh,Allahabad,2025-03,16248,7838,24086,2.072977800459301,0.6745827451631653,1.8710043658547664
Uttar Pradesh,Allahabad,2025-04,27810,9107,36917,3.0536949599209398,0.7533114825148306,2.8677185159121654
Uttar Pradesh,Allahabad,2025-05,25207,8293,33500,3.0395514289159533,0.7524477611940299,2.6022854046389883
Uttar Pradesh,Allahabad,2025-06,20845,8482,29327,2.4575571799103986,0.7107784635318989,2.2781260913984362
Uttar Pradesh,Allahabad,2025-07,28098,12988,41086,2.163381582999692,0.6838825877427834,3.1915671085073876
Uttar Pradesh,Allahabad,2025-09,20237,7585,27822,2.6680290046143704,0.7273740205592697,2.161217448593013
Uttar Pradesh,Allahabad,2025-10,9183,5391,14574,1.7033945464663327,0.630094689172499,1.1321106712599587
Uttar Pradesh,Allahabad,2025-11,16926,10629,27555,1.5924357888794807,0.6142623843222645,2.1404768455172336
Uttar Pradesh,Allahabad,2025-12,13273,10770,24043,1.2324048282265552,0.5520525724743168,1.8676641189174685
Uttar Pradesh,Ambedkar Nagar,2025-03,4518,4307,8825,1.048990016252612,0.5119546742209632,0.6855274237593753
Uttar Pradesh,Ambedkar Nagar,2025-04,5206,4034,9240,1.2905304908279622,0.5634199134199134,0.7177646907123657
Uttar Pradesh,Ambedkar Nagar,2025-05,4252,3498,7750,1.2155517438536307,0.5486451612903226,0.6020212503269301
Uttar Pradesh,Ambedkar Nagar,2025-06,4613,3410,8023,1.3527859237536657,0.5749719556275708,0.6232279343707046
Uttar Pradesh,Ambedkar Nagar,2025-07,8596,5053,13649,1.7011676231941422,0.6297897281852151,1.0602565220273896
Uttar Pradesh,Ambedkar Nagar,2025-09,8549,3088,11637,2.7684585492227978,0.7346395119016929,0.9039640374263853
Uttar Pradesh,Ambedkar Nagar,2025-10,3762,2246,6008,1.6749777382012467,0.6261651131824234,0.4667024092857028
Uttar Pradesh,Ambedkar Nagar,2025-11,7686,3813,11499,2.01573564122738,0.6684059483433342,0.8932441751624993
Uttar Pradesh,Ambedkar Nagar,2025-12,6138,4451,10589,1.3790159514715794,0.5796581358013032,0.8225552283499179
Uttar Pradesh,Amethi,2025-03,6068,4560,10628,1.330701754385965,0.5709446744448626,0.8255847546418856
Uttar Pradesh,Amethi,2025-04,6276,4187,10463,1.4989252448053498,0.5998279652107427,0.812767528022022
Uttar Pradesh,Amethi,2025-05,8213,3504,11717,2.343892694063927,0.7009473414696594,0.9101784503329858
Uttar Pradesh,Amethi,2025-06,5515,3436,8951,1.6050640279394646,0.6161322757233829,0.6953151240872713
Uttar Pradesh,Amethi,2025-07,8293,5470,13763,1.516087751371115,0.6025575819225459,1.0691120604192954
Uttar Pradesh,Amethi,2025-09,6734,3121,9855,2.1576417814802946,0.6833079654997464,0.7655379899318576
Uttar Pradesh,Amethi,2025-10,3603,2225,5828,1.6193258426966293,0.6182223747426219,0.45271998024585147
Uttar Pradesh,Amethi,2025-11,6633,3897,10530,1.702078521939954,0.6299145299145299,0.8179720988313
Uttar Pradesh,Amethi,2025-12,6607,4929,11536,1.3404341651450598,0.5727288488210819,0.8961183411318021
Uttar Pradesh,Amroha,2025-03,6576,2622,9198,2.5080091533180777,0.7149380300065231,0.7145021239364004
Uttar Pradesh,Amroha,2025-04,10891,2508,13399,4.342503987240829,0.8128218523770431,1.0408364816942628
Uttar Pradesh,Amroha,2025-05,9789,2787,12576,3.51237890204521,0.7783874045801527,0.9769057089176095
Uttar Pradesh,Amroha,2025-06,5845,2793,8638,2.092731829573935,0.6766612641815235,0.6710012335901965
Uttar Pradesh,Amroha,2025-07,6705,4035,10740,1.661710037174721,0.6243016759776536,0.8342849327111265
Uttar Pradesh,Amroha,2025-09,6830,2021,8851,3.3795150915388423,0.7716642187323466,0.6875471079540205
Uttar Pradesh,Amroha,2025-10,3806,1992,5798,1.9106425702811245,0.6564332528458089,0.45038957540587626
Uttar Pradesh,Amroha,2025-11,6817,3874,10691,1.7596799173980382,0.637639135721635,0.8304786048058336
Uttar Pradesh,Amroha,2025-12,7643,5138,12781,1.4875437913585052,0.5979970268367107,0.9928301419907735
Uttar Pradesh,Auraiya,2025-03,5596,2005,7601,2.791022443890274,0.736218918563347,0.5904469062883866
Uttar Pradesh,Auraiya,2025-04,4730,2327,7057,2.0326600773528147,0.6702564829247556,0.5481888985235027
Uttar Pradesh,Auraiya,2025-05,5379,2137,7516,2.5170800187178286,0.7156732304417244,0.5838440925751235
Uttar Pradesh,Auraiya,2025-06,4738,2154,6892,2.1996285979572887,0.687463726059199,0.5353716719036391
Uttar Pradesh,Auraiya,2025-07,7935,3128,11063,2.536764705882353,0.7172557172557172,0.8593756248215262
Uttar Pradesh,Auraiya,2025-09,3985,1536,5521,2.5944010416666665,0.7217895308820865,0.4288721707167718
Uttar Pradesh,Auraiya,2025-10,2002,1197,3199,1.672514619883041,0.6258205689277899,0.24849883610269027
Uttar Pradesh,Auraiya,2025-11,5188,2257,7445,2.298626495347807,0.6968435191403627,0.5783288011205154
Uttar Pradesh,Auraiya,2025-12,4085,2802,6887,1.4578872234118487,0.5931465079134601,0.5349832710969765
Uttar Pradesh,Auraiya *,2025-11,1,0,1,,1.0,7.768016133250712e-05
Uttar Pradesh,Ayodhya,2025-03,201,225,426,0.8933333333333333,0.47183098591549294,0.03309174872764803
Uttar Pradesh,Ayodhya,2025-04,384,528,912,0.7272727272727273,0.42105263157894735,0.07084430713524649
Uttar Pradesh,Ayodhya,2025-05,386,490,876,0.7877551020408163,0.4406392694063927,0.06804782132727623
Uttar Pradesh,Ayodhya,2025-06,177,299,476,0.5919732441471572,0.37184873949579833,0.03697575679427339
Uttar Pradesh,Ayodhya,2025-07,547,725,1272,0.7544827586206897,0.4300314465408805,0.09880916521494905
Uttar Pradesh,Ayodhya,2025-09,531,341,872,1.5571847507331378,0.6089449541284404,0.0677371006819462
Uttar Pradesh,Ayodhya,2025-10,313,255,568,1.227450980392157,0.551056338028169,0.04412233163686404
Uttar Pradesh,Ayodhya,2025-11,487,416,903,1.1706730769230769,0.5393133997785161,0.07014518568325392
Uttar Pradesh,Ayodhya,2025-12,591,495,1086,1.1939393939393939,0.5441988950276243,0.08436065520710273
Uttar Pradesh,Azamgarh,2025-03,9520,8706,18226,1.0934987365035607,0.5223307363107649,1.4157986204462747
Uttar Pradesh,Azamgarh,2025-04,13049,8716,21765,1.4971317117944012,0.5995405467493683,1.6907087114020174
Uttar Pradesh,Azamgarh,2025-05,9563,8009,17572,1.1940317143213885,0.5442180742089688,1.364995794934815
Uttar Pradesh,Azamgarh,2025-06,6808,7565,14373,0.8999339061467283,0.4736659013427955,1.1164969588321247
Uttar Pradesh,Azamgarh,2025-07,13830,12796,26626,1.0808065020318849,0.519417111094419,2.0683119756393347
Uttar Pradesh,Azamgarh,2025-09,13140,7127,20267,1.8436929984565735,0.6483445995954014,1.5743438297259218
Uttar Pradesh,Azamgarh,2025-10,5580,5377,10957,1.0377533940859216,0.5092634845304371,0.8511415277202805
Uttar Pradesh,Azamgarh,2025-11,12390,8671,21061,1.4289009341483105,0.5882911542661792,1.6360218778239324
Uttar Pradesh,Azamgarh,2025-12,11436,11115,22551,1.0288798920377868,0.5071172010110416,1.751765318209368
Uttar Pradesh,Baghpat,2025-03,5917,2117,8034,2.794992914501653,0.7364948966890714,0.6240824161453622
Uttar Pradesh,Baghpat,2025-04,4693,2074,6767,2.2627772420443586,0.6935126348455741,0.5256616517370757
Uttar Pradesh,Baghpat,2025-05,3738,1976,5714,1.8917004048582995,0.6541827091354567,0.4438644418539457
Uttar Pradesh,Baghpat,2025-06,3369,2350,5719,1.4336170212765957,0.5890890015737017,0.4442528426606082
Uttar Pradesh,Baghpat,2025-07,5019,3099,8118,1.6195546950629236,0.6182557280118256,0.6306075496972928
Uttar Pradesh,Baghpat,2025-09,4574,2080,6654,2.1990384615384615,0.6874060715359183,0.5168837935065024
Uttar Pradesh,Baghpat,2025-10,2186,1378,3564,1.586357039187228,0.6133557800224467,0.2768520949890554
Uttar Pradesh,Baghpat,2025-11,4479,2503,6982,1.7894526568118259,0.6415067315955314,0.5423628864235647
Uttar Pradesh,Baghpat,2025-12,3761,2716,6477,1.3847569955817378,0.5806700633009109,0.5031344049506485
Uttar Pradesh,Bagpat,2025-09,1,1,2,1.0,0.5,0.00015536032266501423
Uttar Pradesh,Bagpat,2025-10,0,1,1,0.0,0.0,7.768016133250712e-05
Uttar Pradesh,Bagpat,2025-11,0,1,1,0.0,0.0,7.768016133250712e-05
Uttar Pradesh,Bagpat,2025-12,1,3,4,0.3333333333333333,0.25,0.00031072064533002846
Uttar Pradesh,Bahraich,2025-03,19150,8314,27464,2.3033437575174402,0.6972764346053015,2.1334079508359753
Uttar Pradesh,Bahraich,2025-04,17959,7506,25465,2.392619237942979,0.7052424896917338,1.9781253083322938
Uttar Pradesh,Bahraich,2025-05,14316,4724,19040,3.0304826418289585,0.751890756302521,1.4790302717709356
Uttar Pradesh,Bahraich,2025-06,7281,3663,10944,1.9877149877149878,0.665296052631579,0.8501316856229579
Uttar Pradesh,Bahraich,2025-07,14903,5345,20248,2.7882132834424698,0.7360233109442907,1.5728679066606042
Uttar Pradesh,Bahraich,2025-09,15683,3843,19526,4.080926359614884,0.803185496261395,1.516782830178534
Uttar Pradesh,Bahraich,2025-10,8958,2935,11893,3.052129471890971,0.7532161775834525,0.9238501587275071
Uttar Pradesh,Bahraich,2025-11,15519,5060,20579,3.06699604743083,0.7541182759123378,1.5985800400616639
Uttar Pradesh,Bahraich,2025-12,17380,8539,25919,2.0353671390092516,0.6705505613642502,2.013392101577252
Uttar Pradesh,Ballia,2025-03,6687,6450,13137,1.0367441860465116,0.5090203242749486,1.020484279425146
Uttar Pradesh,Ballia,2025-04,7919,6870,14789,1.1526928675400292,0.5354655487186423,1.1488119059464477
Uttar Pradesh,Ballia,2025-05,9215,5932,15147,1.5534389750505733,0.6083712946458044,1.1766214037034852
Uttar Pradesh,Ballia,2025-06,7532,5862,13394,1.2848857045377005,0.5623413468717336,1.0404480808876002
Uttar Pradesh,Ballia,2025-07,12106,9232,21338,1.3113084922010398,0.5673446433592652,1.6575392825130368
Uttar Pradesh,Ballia,2025-09,12162,4900,17062,2.4820408163265304,0.7128120970577893,1.3253789126552364
Uttar Pradesh,Ballia,2025-10,6001,3601,9602,1.6664815329075258,0.6249739637575505,0.7458849091147334
Uttar Pradesh,Ballia,2025-11,8769,5826,14595,1.5051493305870236,0.6008221993833505,1.1337419546479415
Uttar Pradesh,Ballia,2025-12,7365,6576,13941,1.1199817518248176,0.5282978265547665,1.0829391291364816
Uttar Pradesh,Balrampur,2025-03,9329,3750,13079,2.4877333333333334,0.7132808318678798,1.0159788300678605
Uttar Pradesh,Balrampur,2025-04,8333,3721,12054,2.2394517602794948,0.6913057906089265,0.9363566647020408
Uttar Pradesh,Balrampur,2025-05,5784,3234,9018,1.7884972170686457,0.6413838988689288,0.7005196948965492
Uttar Pradesh,Balrampur,2025-06,4566,3455,8021,1.3215629522431258,0.5692557037775838,0.6230725740480396
Uttar Pradesh,Balrampur,2025-07,7980,5169,13149,1.5438189204875217,0.6068902578142824,1.0214164413611362
Uttar Pradesh,Balrampur,2025-09,5979,2714,8693,2.203021370670597,0.6877947774071091,0.6752736424634843
Uttar Pradesh,Balrampur,2025-10,4720,2459,7179,1.9194794631964214,0.6574731856804569,0.5576658782060686
Uttar Pradesh,Balrampur,2025-11,10702,4561,15263,2.3464152598114447,0.7011727707528009,1.1856323024180562
Uttar Pradesh,Balrampur,2025-12,9230,6426,15656,1.4363523187052598,0.5895503321410321,1.2161606058217314
Uttar Pradesh,Banda,2025-03,9193,5651,14844,1.6267917182799505,0.6193074642953382,1.1530843148197356
Uttar Pradesh,Banda,2025-04,6605,4537,11142,1.4558078025126735,0.5928020104110573,0.8655123575667943
Uttar Pradesh,Banda,2025-05,5582,3035,8617,1.8392092257001647,0.6477892538006267,0.6693699502022138
Uttar Pradesh,Banda,2025-06,3796,2726,6522,1.392516507703595,0.582030052131248,0.5066300122106114
Uttar Pradesh,Banda,2025-07,9945,4481,14426,2.2193706761883507,0.6893802855954526,1.1206140073827477
Uttar Pradesh,Banda,2025-09,7307,2740,10047,2.6667883211678833,0.7272817756544242,0.780452580907699
Uttar Pradesh,Banda,2025-10,3654,1960,5614,1.8642857142857143,0.6508728179551122,0.43609642572069496
Uttar Pradesh,Banda,2025-11,6399,4025,10424,1.5898136645962733,0.613871834228703,0.8097380017300542
Uttar Pradesh,Banda,2025-12,5915,4940,10855,1.1973684210526316,0.5449101796407185,0.8432181512643647
Uttar Pradesh,Bara Banki,2025-03,13872,6015,19887,2.3062344139650874,0.6975411072559964,1.544825368419569
Uttar Pradesh,Bara Banki,2025-04,14422,6093,20515,2.3669784999179386,0.7029978064830612,1.5936085097363835
Uttar Pradesh,Bara Banki,2025-05,12134,5094,17228,2.3820180604632903,0.7043185511957278,1.3382738194364325
Uttar Pradesh,Bara Banki,2025-06,10634,4968,15602,2.140499194847021,0.6815792847070888,1.211965877109776
Uttar Pradesh,Bara Banki,2025-07,16204,8272,24476,1.9588974854932302,0.66203628043798,1.9012996287744441
Uttar Pradesh,Bara Banki,2025-09,15545,4420,19965,3.516968325791855,0.7786125720010018,1.5508844210035047
Uttar Pradesh,Bara Banki,2025-10,6562,2856,9418,2.2976190476190474,0.6967509025270758,0.731591759429552
Uttar Pradesh,Bara Banki,2025-11,12344,5838,18182,2.1144227475162727,0.6789132108678914,1.4123806933476444
Uttar Pradesh,Bara Banki,2025-12,12706,7263,19969,1.7494148423516453,0.6362862436777005,1.5511951416488345
Uttar Pradesh,Barabanki,2025-03,57,240,297,0.2375,0.1919191919191919,0.023071007915754612
Uttar Pradesh,Barabanki,2025-04,74,295,369,0.25084745762711863,0.2005420054200542,0.028663979531695125
Uttar Pradesh,Barabanki,2025-05,60,255,315,0.23529411764705882,0.19047619047619047,0.024469250819739743
Uttar Pradesh,Barabanki,2025-06,45,238,283,0.18907563025210083,0.15901060070671377,0.021983485657099514
Uttar Pradesh,Barabanki,2025-07,113,484,597,0.2334710743801653,0.18927973199329984,0.04637505631550675
Uttar Pradesh,Barabanki,2025-09,152,366,518,0.41530054644808745,0.29343629343629346,0.04023832357023869
Uttar Pradesh,Barabanki,2025-10,66,243,309,0.2716049382716049,0.21359223300970873,0.0240031698517447
Uttar Pradesh,Barabanki,2025-11,109,559,668,0.19499105545617174,0.1631736526946108,0.05189034777011475
Uttar Pradesh,Barabanki,2025-12,113,755,868,0.14966887417218544,0.13018433179723501,0.06742638003661618
Uttar Pradesh,Bareilly,2025-03,20480,6992,27472,2.929061784897025,0.745486313337216,2.1340293921266356
Uttar Pradesh,Bareilly,2025-04,22874,8000,30874,2.85925,0.7408822957828594,2.3982973009798245
Uttar Pradesh,Bareilly,2025-05,19714,6883,26597,2.864158070608746,0.7412114148212204,2.066059250960692
Uttar Pradesh,Bareilly,2025-06,17078,6229,23307,2.7416920854069673,0.7327412365383791,1.8104915201767433
Uttar Pradesh,Bareilly,2025-07,24753,9354,34107,2.6462475946119306,0.725745448148474,2.64943726256782
Uttar Pradesh,Bareilly,2025-09,18520,5430,23950,3.410681399631676,0.7732776617954071,1.8604398639135455
Uttar Pradesh,Bareilly,2025-10,8407,3845,12252,2.1864759427828346,0.686173685928828,0.9517373366458772
Uttar Pradesh,Bareilly,2025-11,18669,10078,28747,1.8524508831117286,0.6494242877517654,2.233071597825582
